32.0
43.0
55.0
38.0
26.0
28.0
43.0
45.0
51.0
30.0
36.0
50.0
53.0
47.0
48.0
43.0
47.0
57.0
48.0
48.0
55.0
57.0
69.0
57.0
48.0
41.0
50.0
63.0
51.0
41.0
36.0
44.0
59.0
49.0
51.0
42.0
48.0
48.0
44.0
46.0
47.0
48.0
57.0
40.0
36.0
40.0
50.0
57.0
53.0
43.0
41.0
35.0
31.0
31.0
36.0
39.0
41.0
41.0
56.0
47.0
47.0
59.0
45.0
41.0
53.0
46.0
33.0
34.0
37.0
40.0
43.0
39.0
50.0
39.0
47.0
61.0
64.0
49.0
45.0
51.0
50.0
49.0
64.0
52.0
45.0
41.0
47.0
56.0
54.0
56.0
65.0
55.0
55.0
69.0
47.0
55.0
65.0
69.0
70.0
52.0
54.0
56.0
55.0
59.0
57.0
62.0
59.0
53.0
56.0
60.0
55.0
71.0
71.0
50.0
50.0
63.0
58.0
54.0
51.0
53.0
53.0
52.0
54.0
61.0
64.0
71.0
75.0
75.0
70.0
67.0
65.0
68.0
66.0
57.0
58.0
64.0
64.0
64.0
68.0
64.0
65.0
74.0
75.0
72.0
68.0
69.0
66.0
69.0
75.0
78.0
76.0
78.0
78.0
79.0
69.0
66.0
72.0
81.0
84.0
85.0
73.0
69.0
68.0
74.0
81.0
72.0
67.0
65.0
67.0
68.0
67.0
69.0
68.0
68.0
71.0
75.0
80.0
83.0
82.0
85.0
81.0
83.0
83.0
83.0
86.0
88.0
90.0
81.0
80.0
85.0
85.0
73.0
71.0
70.0
70.0
74.0
75.0
79.0
82.0
84.0
84.0
80.0
82.0
83.0
84.0
83.0
83.0
83.0
84.0
81.0
87.0
88.0
88.0
82.0
80.0
78.0
81.0
80.0
82.0
88.0
75.0
76.0
83.0
83.0
88.0
82.0
78.0
80.0
83.0
85.0
81.0
77.0
77.0
75.0
76.0
76.0
76.0
81.0
78.0
80.0
80.0
74.0
70.0
71.0
73.0
74.0
75.0
80.0
79.0
78.0
80.0
79.0
74.0
71.0
70.0
75.0
75.0
74.0
72.0
66.0
65.0
67.0
71.0
70.0
61.0
65.0
66.0
72.0
73.0
76.0
74.0
75.0
68.0
64.0
66.0
73.0
76.0
63.0
60.0
56.0
58.0
67.0
71.0
70.0
64.0
66.0
62.0
62.0
68.0
70.0
63.0
61.0
60.0
55.0
56.0
54.0
50.0
52.0
55.0
55.0
55.0
54.0
61.0
64.0
66.0
65.0
51.0
46.0
53.0
60.0
57.0
49.0
57.0
67.0
59.0
53.0
53.0
63.0
52.0
47.0
42.0
45.0
52.0
62.0
60.0
64.0
58.0
61.0
66.0
65.0
56.0
53.0
49.0
41.0
34.0
41.0
46.0
58.0
59.0
60.0
45.0
44.0
47.0
57.0
46.0
41.0
60.0
61.0
51.0
44.0
43.0
43.0
51.0
61.0
48.0
41.0
39.0
35.0
27.0
36.0
36.0
36.0
38.0
49.0
50.0
